firma,kurum_tipi,sektor,rusya_baglantisi,email,telefon,web,kaynak
"Petmak Makina","Firma","Makine imalatı ve Özbekistan ihracatı","Resmi Özbekistan ihracatı sayfasında Özbekistan hedef pazarı; iletişim bölümünde email, telefon ve adres bilgisi yer alıyor.","info@pet-mak.com","+90 452 234 24 24; +90 452 234 24 25","https://www.petmakmakina.com.tr/ozbekistan-ihracati/","https://www.petmakmakina.com.tr/ozbekistan-ihracati/"
"Alpler Tarım Makineleri","Firma","Pulluk ve tarım makineleri üretimi/ihracatı","Resmi export sayfasında Türk Cumhuriyetleri dahil dünya geneline ihracat; ülke listesinde Azerbaycan, Gürcistan, Kazakistan ve Rusya yer alıyor.","info@alpler.com.tr","","https://www.alpler.com.tr/en/export.aspx","https://www.alpler.com.tr/en/export.aspx"
"Anıl Tarım Makineleri","Firma","Tarım makineleri, helezon, tırmık ve kaldırma ekipmanları","List of Company katalog kaynağında ihracat yapılan ülkeler arasında Kırgızistan yer alıyor; firma ve dış ticaret sorumlusu emailleri kaynakta görünüyor.","info@aniltarim.com; m.calmaz@aniltarim.com; i.calmaz@aniltarim.com","+90 332 239 16 78; +90 532 583 56 39; +90 532 343 69 90","https://aniltarim.com/","https://listofcompany.com/tr/download-catalog/anil-tarim-makineleri-c-9256"
"Ostar Tarım ve Tarım Makinaları İmalat Pazarlama San. Tic. Ltd. Şti.","Firma","Tarım makineleri ve ekipmanları","List of Company kaynağında Konya merkezli tarım/hayvancılık makineleri firması olarak email, telefon ve web bilgisiyle listeleniyor; Kazakistan, Özbekistan ve Kırgızistan hedef pazarları için aday.","info@ostartarim.com.tr","+90 332 239 17 96","https://ostartarim.com.tr","https://listofcompany.com/tr/firmalar/tarim-ve-hayvancilik-makineleri-c-18/anil-tarim-makineleri-c-9256"
"Kılınç Makina Tarım Nakliye San. ve Tic. Ltd. Şti.","Firma","Tarım makineleri ve nakliye","List of Company kaynağında tarım/hayvancılık makineleri firması olarak email, telefon ve web bilgisiyle listeleniyor; Orta Asya tarım mekanizasyonu pazarları için aday.","info@kilinctarmak.com","+90 332 355 20 00","https://kilinctarmak.com","https://listofcompany.com/tr/firmalar/tarim-ve-hayvancilik-makineleri-c-18/anil-tarim-makineleri-c-9256"
"Grande Yapı Malzemeleri","Firma","Yapı kimyasalları ve inşaat malzemeleri","Resmi Azerbaycan sitesinde yapı malzemeleri/sistemleri faaliyetleri, Bakü adresi, telefon ve email bilgisi yer alıyor; Azerbaycan bağlantısı doğrulanıyor.","info@grandeaz.com","+994 10 256 07 09","https://www.grandeaz.com/","https://www.grandeaz.com/"
"RMS Tech","Firma","İnşaat malzemeleri ve aletleri","Resmi Azerbaycan sayfasında inşaat malzemeleri ve aletleri için Bakü adresi, telefon ve email bilgisi yer alıyor; Azerbaycan yapı/inşaat pazarı bağlantısı doğrulanıyor.","info@rmstech.az","+994 55 310 00 01","https://rmstech.az/products/building.php?lang=tr","https://rmstech.az/products/building.php?lang=tr"
"Cansa Export","Firma","Gıda ve mutfak ekipmanı ihracatı/dağıtımı","Resmi sitede başta Rusya olmak üzere toptan gıda ve mutfak ekipmanı ihracatı/dağıtımı yaptığı belirtiliyor; Rusya hedef pazar bağlantısı doğrulanıyor.","info@cansaexport.com","","https://www.cansaexport.com/","https://www.cansaexport.com/"
"Hammam Design Radiator","Firma","Tasarım radyatör ve ısıtma ürünleri","Resmi referans/ihracat sayfasında Ukrayna, Gürcistan, Taşkent Özbekistan, Astana Kazakistan ve Sochi Rusya otel/proje referansları yer alıyor; hedef pazar bağlantıları doğrulanıyor.","info@hammamradiator.com.tr","","https://hammamradiator.com.tr/referanslar","https://hammamradiator.com.tr/referanslar"
"Humanis Sağlık A.Ş.","Firma","İlaç, sağlık ürünleri ve GMP üretim","Resmi uluslararası pazarlar sayfasında Azerbaycan, Gürcistan ve Özbekistan başlıca ihracat ülkeleri; Kırgızistan ve Ukrayna genişleme pazarları olarak belirtiliyor.","info@humanis.com.tr","","http://humanis.com.tr/sayfa/uluslararasi-pazarlar.html","http://humanis.com.tr/sayfa/uluslararasi-pazarlar.html"
